,work_year,experience_level,job_title,salary_in_usd,remote_ratio,company_size
13644,2023,EN,Data Engineer,90000,0,M
13645,2023,MI,Research Scientist,185000,100,M
13646,2023,MI,Research Scientist,125000,100,M
13647,2023,SE,Data Analyst,127000,100,M
13648,2023,SE,Data Analyst,94000,100,M
13649,2023,SE,Data Scientist,210550,0,M
13650,2023,SE,Data Scientist,153300,0,M
13651,2023,MI,Data Scientist,200000,100,M
13652,2023,MI,Data Scientist,150000,100,M
13653,2023,SE,Data Analyst,161500,100,M
13654,2023,SE,Data Analyst,119500,100,M
13655,2023,SE,Data Analyst,175000,0,M
13656,2023,SE,Data Analyst,145000,0,M
13657,2023,SE,Data Scientist,175000,0,M
13658,2023,SE,Data Scientist,148750,0,M
13659,2023,SE,Data Analytics Specialist,105000,0,M
13660,2023,SE,Data Analytics Specialist,85000,0,M
13661,2023,SE,Research Scientist,215000,0,M
13662,2023,SE,Research Scientist,146300,0,M
13663,2023,EN,AI Developer,215936,100,L
13664,2023,MI,Data Engineer,72000,100,M
13665,2023,MI,Data Engineer,60000,100,M
13666,2023,SE,Machine Learning Engineer,153400,0,M
13667,2023,SE,Machine Learning Engineer,122700,0,M
13668,2023,MI,Data Engineer,260000,0,M
13669,2023,MI,Data Engineer,175000,0,M
13670,2023,SE,Data Scientist,186300,100,M
13671,2023,SE,Data Scientist,123900,100,M
13672,2023,MI,Research Scientist,340000,100,M
13673,2023,MI,Research Scientist,150000,100,M
13674,2023,SE,Machine Learning Engineer,153400,0,M
13675,2023,SE,Machine Learning Engineer,122700,0,M
13676,2023,MI,Data Engineer,250000,0,M
13677,2023,MI,Data Engineer,175000,0,M
13678,2023,MI,Data Scientist,64781,50,M
13679,2023,SE,Data Analyst,185900,0,M
13680,2023,SE,Data Analyst,121700,0,M
13681,2023,SE,Data Analyst,153600,0,M
13682,2023,SE,Data Analyst,106800,0,M
13683,2023,SE,Software Data Engineer,50000,50,M
13684,2023,EN,Data Analyst,100000,100,L
13685,2023,SE,Machine Learning Engineer,247500,0,M
13686,2023,SE,Machine Learning Engineer,172200,0,M
13687,2023,EX,Data Engineer,310000,100,M
13688,2023,EX,Data Engineer,239000,100,M
13689,2023,SE,Data Analyst,125000,0,M
13690,2023,SE,Data Analyst,110000,0,M
13691,2023,EN,Data Analyst,150000,0,M
13692,2023,EN,Data Analyst,100000,0,M
13693,2023,SE,Data Scientist,149076,0,M
13694,2023,SE,Data Scientist,82365,0,M
13695,2023,MI,Data Engineer,146000,0,M
13696,2023,MI,Data Engineer,75000,0,M
13697,2023,SE,Machine Learning Engineer,139500,0,M
13698,2023,SE,Machine Learning Engineer,109400,0,M
13699,2023,SE,Data Engineer,139500,0,M
13700,2023,SE,Data Engineer,109400,0,M
13701,2023,MI,Data Engineer,149600,0,M
13702,2023,MI,Data Engineer,102000,0,M
13703,2023,MI,Data Analyst,98432,0,M
13704,2023,MI,Data Analyst,49216,0,M
13705,2023,SE,Data Engineer,252000,0,M
13706,2023,SE,Data Engineer,129000,0,M
13707,2023,SE,Data Analyst,95000,0,M
13708,2023,SE,Data Analyst,85500,0,M
13709,2023,SE,Data Analyst,185900,0,M
13710,2023,SE,Data Analyst,121700,0,M
13711,2023,EN,Research Scientist,150000,0,M
13712,2023,EN,Research Scientist,100000,0,M
13713,2023,MI,Data Engineer,145000,0,M
13714,2023,MI,Data Engineer,125000,0,M
13715,2023,MI,Data Scientist,150000,100,M
13716,2023,MI,Data Scientist,97750,100,M
13717,2023,SE,Data Scientist,201000,0,M
13718,2023,SE,Data Scientist,122000,0,M
13719,2023,SE,Data Engineer,252000,0,M
13720,2023,SE,Data Engineer,129000,0,M
13721,2023,SE,Data Analyst,120000,100,M
13722,2023,SE,Data Analyst,75000,100,M
13723,2023,MI,Data Scientist,116990,100,M
13724,2023,MI,Data Scientist,82920,100,M
13725,2023,SE,Data Scientist,185900,0,M
13726,2023,SE,Data Scientist,129300,0,M
13727,2023,MI,Machine Learning Scientist,200000,0,S
13728,2023,MI,Machine Learning Scientist,125000,0,S
13729,2023,SE,Data Scientist,201000,0,M
13730,2023,SE,Data Scientist,122000,0,M
13731,2023,SE,Machine Learning Engineer,204500,0,M
13732,2023,SE,Machine Learning Engineer,142200,0,M
13733,2023,SE,Data Manager,155000,0,M
13734,2023,SE,Data Manager,140000,0,M
13735,2023,MI,Machine Learning Infrastructure Engineer,205920,0,M
13736,2023,MI,Machine Learning Infrastructure Engineer,171600,0,M
13737,2023,SE,Data Engineer,121500,100,M
13738,2023,SE,Data Engineer,78000,100,M
13739,2023,MI,Data Engineer,154000,0,M
13740,2023,MI,Data Engineer,116000,0,M
13741,2023,SE,Data Scientist,190000,0,M
13742,2023,SE,Data Scientist,136000,0,M
13743,2023,MI,Data Analyst,79976,100,M
13744,2023,MI,Data Analyst,44356,100,M
13745,2023,SE,Data Analyst,180000,0,M
13746,2023,SE,Data Analyst,110000,0,M
13747,2023,SE,Data Scientist,275300,100,M
13748,2023,SE,Data Scientist,183000,100,M
13749,2023,SE,Data Engineer,170000,0,M
13750,2023,SE,Data Engineer,140000,0,M
13751,2023,SE,Data Engineer,154000,0,M
13752,2023,SE,Data Engineer,116000,0,M
13753,2023,SE,Data Engineer,160000,100,M
13754,2023,SE,Data Engineer,130000,100,M
13755,2023,MI,Data Engineer,200000,0,M
13756,2023,MI,Data Engineer,120000,0,M
13757,2023,SE,Data Scientist,175000,100,M
13758,2023,SE,Data Scientist,160000,100,M
13759,2023,MI,Data Engineer,129192,0,M
13760,2023,MI,Data Engineer,104584,0,M
13761,2023,SE,Data Engineer,153600,0,M
13762,2023,SE,Data Engineer,106800,0,M
13763,2023,EN,Data Analyst,85000,100,M
13764,2023,EN,Data Analyst,75000,100,M
13765,2023,SE,Data Scientist,225000,0,M
13766,2023,SE,Data Scientist,156400,0,M
13767,2023,SE,Analytics Engineer,150000,0,M
13768,2023,SE,Analytics Engineer,120000,0,M
13769,2023,SE,Machine Learning Engineer,163800,0,M
13770,2023,SE,Machine Learning Engineer,126000,0,M
13771,2023,SE,Data Analyst,145000,100,M
13772,2023,SE,Data Analyst,90000,100,M
13773,2023,SE,Machine Learning Engineer,204500,0,M
13774,2023,SE,Machine Learning Engineer,142200,0,M
13775,2023,SE,Data Analyst,95000,0,M
13776,2023,SE,Data Analyst,85500,0,M
13777,2023,SE,Data Engineer,167500,0,M
13778,2023,SE,Data Engineer,106500,0,M
13779,2023,SE,Data Engineer,163800,0,M
13780,2023,SE,Data Engineer,126000,0,M
13781,2023,MI,Data Analytics Manager,155000,0,M
13782,2023,MI,Data Analytics Manager,140000,0,M
13783,2023,SE,Research Scientist,250000,0,M
13784,2023,SE,Research Scientist,200000,0,M
13785,2023,SE,Data Scientist,260000,0,M
13786,2023,SE,Data Scientist,186000,0,M
13787,2023,SE,Data Engineer,160000,100,M
13788,2023,SE,Data Engineer,130000,100,M
13789,2023,SE,Research Scientist,200000,0,M
13790,2023,SE,Research Scientist,150000,0,M
13791,2023,SE,Data Scientist,48585,0,M
13792,2023,SE,Data Scientist,38868,0,M
13793,2023,SE,Data Scientist,150000,0,M
13794,2023,SE,Data Scientist,120000,0,M
13795,2023,EN,Data Analyst,30000,50,M
13796,2023,MI,Research Scientist,185000,0,M
13797,2023,MI,Research Scientist,125000,0,M
13798,2022,EN,Data Analyst,34320,100,S
13799,2023,SE,Head of Data,75577,100,L
13800,2022,EX,Data Science Manager,106000,0,L
13801,2023,SE,Data Analyst,175000,100,M
13802,2023,SE,Data Analyst,130000,100,M
13803,2023,SE,Data Analyst,122000,100,M
13804,2023,SE,Data Analyst,93800,100,M
13805,2023,SE,Data Science Manager,150000,100,M
13806,2023,SE,Data Science Manager,90000,100,M
13807,2023,SE,Data Analyst,165000,100,M
13808,2023,SE,Data Analyst,112000,100,M
13809,2023,EN,Computer Vision Engineer,220000,0,M
13810,2023,SE,BI Data Analyst,72338,100,M
13811,2023,EN,AI Developer,64781,0,M
13812,2023,SE,Machine Learning Engineer,204500,0,M
13813,2023,SE,Machine Learning Engineer,142200,0,M
13814,2023,SE,Data Analyst,15809,100,S
13815,2023,MI,Machine Learning Engineer,200000,0,M
13816,2023,MI,Machine Learning Engineer,175000,0,M
13817,2023,SE,Data Engineer,185900,0,M
13818,2023,SE,Data Engineer,129300,0,M
13819,2023,SE,Data Analyst,185900,0,M
13820,2023,SE,Data Analyst,121700,0,M
13821,2023,SE,Machine Learning Engineer,204500,0,M
13822,2023,SE,Machine Learning Engineer,142200,0,M
13823,2023,MI,Data Scientist,40000,50,L
13824,2023,SE,Data Science Consultant,29301,50,M
13825,2023,SE,Data Analyst,180180,0,M
13826,2023,SE,Data Analyst,106020,0,M
13827,2023,SE,Data Scientist,136000,100,M
13828,2023,SE,Data Scientist,104000,100,M
13829,2023,SE,Data Analyst,125000,0,M
13830,2023,SE,Data Analyst,110000,0,M
13831,2023,SE,Machine Learning Engineer,153400,0,M
13832,2023,SE,Machine Learning Engineer,122700,0,M
13833,2023,EX,Data Engineer,310000,100,M
13834,2023,EX,Data Engineer,239000,100,M
13835,2023,SE,Data Analyst,152380,0,M
13836,2023,SE,Data Analyst,121904,0,M
13837,2023,SE,Data Scientist,185900,0,M
13838,2023,SE,Data Scientist,129300,0,M
13839,2023,SE,Machine Learning Engineer,247500,0,M
13840,2023,SE,Machine Learning Engineer,172200,0,M
13841,2023,SE,Data Architect,168400,0,M
13842,2023,SE,Data Architect,105200,0,M
13843,2023,SE,Machine Learning Engineer,128280,0,M
13844,2023,SE,Machine Learning Engineer,106900,0,M
13845,2022,SE,Lead Data Scientist,192000,100,L
13846,2023,MI,Data Engineer,140000,0,M
13847,2023,MI,Data Engineer,100000,0,M
13848,2023,SE,Research Engineer,107968,100,S
13849,2023,SE,Research Engineer,86374,100,S
13850,2023,SE,Machine Learning Engineer,275000,0,M
13851,2023,SE,Machine Learning Engineer,174000,0,M
13852,2023,SE,Data Engineer,139500,0,M
13853,2023,SE,Data Engineer,109400,0,M
13854,2023,SE,Machine Learning Engineer,139500,0,M
13855,2023,SE,Machine Learning Engineer,109400,0,M
13856,2023,SE,Data Analyst,170500,100,M
13857,2023,SE,Data Analyst,85000,100,M
13858,2023,SE,Data Manager,73857,0,M
13859,2023,SE,Data Manager,55044,0,M
13860,2023,EX,Head of Data Science,162288,0,M
13861,2023,EX,Head of Data Science,129058,0,M
13862,2023,SE,Data Engineer,80000,0,M
13863,2023,SE,Data Engineer,65000,0,M
13864,2023,SE,Data Engineer,124740,0,M
13865,2023,SE,Data Engineer,65488,0,M
13866,2023,SE,Data Quality Analyst,72200,0,M
13867,2023,SE,Data Quality Analyst,64980,0,M
13868,2023,SE,Data Engineer,153600,0,M
13869,2023,SE,Data Engineer,106800,0,M
13870,2023,SE,Data Analyst,179975,100,M
13871,2023,SE,Data Analyst,86466,100,M
13872,2023,SE,Data Engineer,120000,0,M
13873,2023,SE,Data Engineer,90000,0,M
13874,2023,MI,Insight Analyst,51676,0,M
13875,2023,MI,Insight Analyst,43064,0,M
13876,2023,SE,Data Scientist,149076,0,M
13877,2023,SE,Data Scientist,82365,0,M
13878,2023,SE,Data Analyst,169000,0,M
13879,2023,SE,Data Analyst,110600,0,M
13880,2023,SE,Data Science Manager,175000,0,M
13881,2023,SE,Data Science Manager,120000,0,M
13882,2023,SE,Data Analyst,230000,0,M
13883,2023,SE,Data Analyst,180000,0,M
13884,2023,SE,Data Analyst,153600,0,M
13885,2023,SE,Data Analyst,106800,0,M
13886,2023,SE,Data Manager,140000,0,M
13887,2023,SE,Data Manager,120000,0,M
13888,2023,SE,Machine Learning Infrastructure Engineer,205920,0,M
13889,2023,SE,Machine Learning Infrastructure Engineer,171600,0,M
13890,2023,SE,Data Analyst,165000,100,M
13891,2023,SE,Data Analyst,125000,100,M
13892,2023,SE,Data Engineer,265000,0,M
13893,2023,SE,Data Engineer,185000,0,M
13894,2023,MI,Applied Machine Learning Engineer,130000,0,M
13895,2022,EN,Data Scientist,168000,100,M
13896,2023,MI,AI Scientist,38868,50,L
13897,2023,SE,Data Analyst,95000,0,M
13898,2023,SE,Data Analyst,85500,0,M
13899,2023,SE,Data Scientist,147100,0,M
13900,2023,SE,Data Scientist,90700,0,M
13901,2023,SE,Data Engineer,167580,0,M
13902,2023,SE,Data Engineer,87980,0,M
13903,2023,SE,Data Engineer,202000,100,M
13904,2023,SE,Data Engineer,135000,100,M
13905,2023,SE,Data Engineer,163800,0,M
13906,2023,SE,Data Engineer,126000,0,M
13907,2023,SE,Machine Learning Engineer,163800,0,M
13908,2023,SE,Machine Learning Engineer,126000,0,M
13909,2023,SE,Data Engineer,104000,100,M
13910,2023,SE,Data Engineer,65000,100,M
13911,2023,SE,Research Engineer,230000,0,M
13912,2023,SE,Research Engineer,148000,0,M
13913,2023,SE,Machine Learning Engineer,269000,100,M
13914,2023,SE,Machine Learning Engineer,158000,100,M
13915,2023,SE,Analytics Engineer,197000,0,M
13916,2023,SE,Analytics Engineer,106000,0,M
13917,2023,MI,Deep Learning Engineer,150000,100,M
13918,2023,MI,Deep Learning Engineer,100000,100,M
13919,2023,SE,Data Engineer,290000,100,M
13920,2023,SE,Data Engineer,210000,100,M
13921,2023,SE,Data Engineer,192000,0,M
13922,2023,SE,Data Engineer,172800,0,M
13923,2023,SE,Data Scientist,300240,0,M
13924,2023,SE,Data Scientist,200160,0,M
13925,2023,SE,Data Scientist,300240,0,M
13926,2023,SE,Data Scientist,200160,0,M
13927,2023,SE,Analytics Engineer,175000,0,M
13928,2023,SE,Analytics Engineer,140000,0,M
13929,2023,SE,Data Manager,169000,0,M
13930,2023,SE,Data Manager,100000,0,M
13931,2023,SE,Data Scientist,370000,0,M
13932,2023,SE,Data Scientist,245000,0,M
13933,2023,MI,Data Engineer,116888,100,L
13934,2023,SE,Data Analyst,110000,100,S
13935,2023,SE,Data Analyst,80000,100,S
13936,2023,EN,Data Analyst,55000,0,M
13937,2023,EN,Data Analyst,48000,0,M
13938,2023,SE,Data Analyst,95000,0,M
13939,2023,SE,Data Analyst,85000,0,M
13940,2023,SE,Data Engineer,137500,100,M
13941,2023,SE,Data Engineer,81500,100,M
13942,2023,SE,Machine Learning Engineer,323300,0,M
13943,2023,SE,Machine Learning Engineer,184700,0,M
13944,2021,MI,AI Scientist,30000,0,S
13945,2023,SE,Machine Learning Engineer,186000,100,M
13946,2023,SE,Machine Learning Engineer,153088,100,M
13947,2023,MI,Data Infrastructure Engineer,190000,100,M
13948,2023,MI,Data Infrastructure Engineer,160000,100,M
13949,2023,SE,Machine Learning Engineer,200000,100,M
13950,2023,SE,Machine Learning Engineer,150000,100,M
13951,2023,MI,Data Infrastructure Engineer,190000,0,M
13952,2023,MI,Data Infrastructure Engineer,183310,0,M
13953,2023,SE,Machine Learning Engineer,240000,100,M
13954,2023,SE,Machine Learning Engineer,180000,100,M
13955,2023,SE,Machine Learning Engineer,200000,100,M
13956,2023,SE,Machine Learning Engineer,150000,100,M
13957,2023,SE,Data Science Manager,299500,0,M
13958,2023,SE,Data Science Manager,245100,0,M
13959,2023,SE,Data Engineer,144000,100,M
13960,2023,SE,Data Engineer,66000,100,M
13961,2023,MI,Machine Learning Engineer,148500,0,M
13962,2023,MI,Machine Learning Engineer,126277,0,M
13963,2023,SE,Data Architect,228000,0,M
13964,2023,SE,Data Architect,120000,0,M
13965,2023,SE,Machine Learning Software Engineer,180000,0,M
13966,2023,SE,Machine Learning Software Engineer,90000,0,M
13967,2023,SE,Data Scientist,126500,0,M
13968,2023,SE,Data Scientist,78000,0,M
13969,2023,SE,Data Engineer,180000,0,M
13970,2023,SE,Data Engineer,160000,0,M
13971,2023,SE,Machine Learning Software Engineer,272000,0,M
13972,2023,SE,Machine Learning Software Engineer,170000,0,M
13973,2023,MI,Data Analyst,80000,0,M
13974,2023,MI,Data Analyst,60000,0,M
13975,2023,SE,Data Engineer,259000,100,M
13976,2023,SE,Data Engineer,146000,100,M
13977,2023,SE,Data Engineer,200000,0,M
13978,2023,SE,Data Engineer,160000,0,M
13979,2023,EX,Data Engineer,310000,100,M
13980,2023,EX,Data Engineer,239000,100,M
13981,2023,SE,Data Analyst,142000,100,M
13982,2023,SE,Data Analyst,95000,100,M
13983,2023,SE,Data Scientist,155000,0,M
13984,2023,SE,Data Scientist,139500,0,M
13985,2023,MI,Data Engineer,140000,100,M
13986,2023,MI,Data Engineer,120000,100,M
13987,2023,SE,Data Engineer,259000,100,M
13988,2023,SE,Data Engineer,146000,100,M
13989,2023,MI,Data Analyst,110736,0,M
13990,2023,MI,Data Analyst,73824,0,M
13991,2023,EN,Data Analyst,18160,100,L
13992,2023,EN,Data Scientist,19910,100,L
13993,2023,SE,Data Science Lead,247500,0,M
13994,2023,SE,Data Science Lead,172200,0,M
13995,2023,SE,Data Scientist,225000,0,M
13996,2023,SE,Data Scientist,156400,0,M
13997,2023,SE,Data Engineer,139500,0,M
13998,2023,SE,Data Engineer,109400,0,M
13999,2023,MI,Data Engineer,125000,0,M
14000,2023,MI,Data Engineer,90000,0,M
14001,2023,SE,Machine Learning Infrastructure Engineer,107968,100,M
14002,2023,SE,Machine Learning Infrastructure Engineer,75577,100,M
14003,2023,SE,Data Scientist,185900,0,M
14004,2023,SE,Data Scientist,129300,0,M
14005,2023,SE,Machine Learning Engineer,139500,0,M
14006,2023,SE,Machine Learning Engineer,109400,0,M
14007,2023,SE,Data Analyst,120000,100,M
14008,2023,SE,Data Analyst,75000,100,M
14009,2023,SE,Data Analyst,169000,0,M
14010,2023,SE,Data Analyst,110600,0,M
14011,2023,SE,Machine Learning Engineer,288000,100,M
14012,2023,SE,Machine Learning Engineer,140000,100,M
14013,2023,SE,Machine Learning Engineer,288000,100,M
14014,2023,SE,Machine Learning Engineer,140000,100,M
14015,2023,MI,Data Engineer,120000,0,M
14016,2023,MI,Data Engineer,90000,0,M
14017,2023,MI,Data Science Lead,73824,0,M
14018,2023,MI,Data Science Lead,61520,0,M
14019,2023,SE,Data Scientist,215050,100,M
14020,2023,SE,Data Scientist,156400,100,M
14021,2023,SE,Data Architect,198000,100,M
14022,2023,SE,Data Architect,114000,100,M
14023,2023,EN,Data Analyst,75000,100,M
14024,2023,EN,Data Analyst,60000,100,M
14025,2023,SE,Machine Learning Engineer,204500,0,M
14026,2023,SE,Machine Learning Engineer,142200,0,M
14027,2023,SE,Data Scientist,209300,100,M
14028,2023,SE,Data Scientist,182200,100,M
14029,2023,SE,Data Manager,140000,0,M
14030,2023,SE,Data Manager,120000,0,M
14031,2022,EN,Data Scientist,85000,0,M
14032,2023,MI,Machine Learning Engineer,49216,100,M
14033,2023,EN,Research Engineer,120000,100,M
14034,2023,EN,Research Engineer,60000,100,M
14035,2023,SE,Machine Learning Engineer,147100,0,M
14036,2023,SE,Machine Learning Engineer,90700,0,M
14037,2023,SE,Data Engineer,230000,0,M
14038,2023,SE,Data Engineer,170000,0,M
14039,2023,SE,Data Analyst,227000,0,M
14040,2023,SE,Data Analyst,108000,0,M
14041,2023,SE,Data Engineer,180000,100,M
14042,2023,SE,Data Engineer,160000,100,M
14043,2023,SE,Data Architect,180000,100,M
14044,2023,SE,Data Architect,160000,100,M
14045,2023,SE,Data Engineer,180000,0,M
14046,2023,SE,Data Engineer,130000,0,M
14047,2023,SE,Data Analyst,56143,100,M
14048,2023,SE,Data Analyst,51824,100,M
14049,2023,EN,Data Analyst,60000,100,L
14050,2023,EN,Data Analyst,50000,50,L
14051,2023,SE,Data Engineer,226700,0,M
14052,2023,SE,Data Engineer,133300,0,M
14053,2023,SE,Data Engineer,252000,0,M
14054,2023,SE,Data Engineer,129000,0,M
14055,2023,SE,Big Data Architect,153799,100,L
14056,2023,SE,Data Analyst,80000,0,M
14057,2023,SE,Data Analyst,52500,0,M
14058,2023,SE,Data Engineer,250000,100,M
14059,2023,SE,Data Engineer,162500,100,M
14060,2023,EN,Data Analyst,85000,100,M
14061,2023,EN,Data Analyst,75000,100,M
14062,2023,SE,Data Analyst,153600,0,M
14063,2023,SE,Data Analyst,106800,0,M
14064,2023,MI,Data Analyst,165000,0,M
14065,2023,MI,Data Analyst,124000,0,M
14066,2023,SE,Data Analyst,115934,100,M
14067,2023,SE,Data Analyst,81666,100,M
14068,2023,SE,Data Engineer,167580,0,M
14069,2023,SE,Data Engineer,87980,0,M
14070,2023,SE,Data Engineer,250000,100,M
14071,2023,SE,Data Engineer,63000,100,M
14072,2023,SE,Research Scientist,253750,0,M
14073,2023,SE,Research Scientist,169200,0,M
14074,2023,SE,Research Scientist,253750,0,M
14075,2023,SE,Research Scientist,169200,0,M
14076,2023,MI,Data Scientist,170000,0,M
14077,2023,MI,Data Scientist,120000,0,M
14078,2023,SE,Data Engineer,124740,0,M
14079,2023,SE,Data Engineer,65488,0,M
14080,2023,SE,Data Engineer,213580,100,M
14081,2023,SE,Data Engineer,163625,100,M
14082,2022,SE,Machine Learning Software Engineer,375000,100,M
14083,2023,SE,Data Engineer,102569,100,M
14084,2023,MI,Product Data Analyst,16417,100,L
14085,2023,SE,Machine Learning Engineer,220000,0,M
14086,2023,SE,Machine Learning Engineer,170000,0,M
14087,2023,EX,Data Engineer,235000,0,M
14088,2023,EX,Data Engineer,210000,0,M
14089,2023,SE,Data Architect,180000,100,M
14090,2023,SE,Data Architect,115000,100,M
14091,2023,SE,Data Architect,200000,100,M
14092,2023,SE,Data Architect,115000,100,M
14093,2023,SE,Data Science Manager,231250,100,M
14094,2023,SE,Data Science Manager,138750,100,M
14095,2023,SE,Machine Learning Engineer,284310,0,M
14096,2023,SE,Machine Learning Engineer,153090,0,M
14097,2023,SE,Data Engineer,160000,100,M
14098,2023,SE,Data Engineer,75000,100,M
14099,2023,MI,Data Analyst,125000,0,M
14100,2023,MI,Data Analyst,105000,0,M
14101,2023,MI,Data Analyst,110736,0,M
14102,2023,MI,Data Analyst,86128,0,M
14103,2023,EN,Data Analyst,55000,0,M
14104,2023,EN,Data Analyst,48000,0,M
14105,2023,EN,Data Analyst,100000,50,M
14106,2023,SE,Data Science Lead,225900,0,M
14107,2023,SE,Data Science Lead,156400,0,M
14108,2023,SE,Data Engineer,250000,100,M
14109,2023,SE,Data Engineer,162500,100,M
14110,2023,SE,Machine Learning Engineer,318300,100,M
14111,2023,SE,Machine Learning Engineer,188800,100,M
14112,2023,SE,Data Analyst,385000,0,M
14113,2023,SE,Data Analyst,60000,0,M
14114,2023,MI,Data Analyst,110000,100,M
14115,2023,MI,Data Analyst,95000,100,M
14116,2023,SE,Data Scientist,145000,100,M
14117,2023,SE,Data Scientist,135000,100,M
14118,2023,SE,Data Analyst,180180,0,M
14119,2023,SE,Data Analyst,106020,0,M
14120,2023,SE,Data Analyst,93919,100,M
14121,2023,SE,Data Analyst,51962,100,M
14122,2023,SE,Data Engineer,241871,0,M
14123,2023,SE,Data Engineer,133832,0,M
14124,2023,SE,Data Scientist,170000,100,M
14125,2023,SE,Data Scientist,90000,100,M
14126,2023,EX,Data Engineer,210914,100,M
14127,2023,EX,Data Engineer,116704,100,M
14128,2023,SE,Data Analyst,192500,100,M
14129,2023,SE,Data Analyst,140000,100,M
14130,2023,SE,Data Scientist,149076,0,M
14131,2023,SE,Data Scientist,82365,0,M
14132,2023,MI,Machine Learning Engineer,36000,100,S
14133,2023,SE,Data Scientist,175000,0,M
14134,2023,SE,Data Scientist,148750,0,M
14135,2023,SE,Research Scientist,370000,0,M
14136,2023,SE,Research Scientist,200000,0,M
14137,2023,SE,Data Scientist,235000,100,M
14138,2023,SE,Data Scientist,185000,100,M
14139,2023,MI,Machine Learning Engineer,123040,0,M
14140,2023,MI,Machine Learning Engineer,98432,0,M
14141,2023,SE,Data Scientist,216100,0,M
14142,2023,SE,Data Scientist,140800,0,M
14143,2023,MI,Machine Learning Engineer,147648,0,M
14144,2023,MI,Machine Learning Engineer,123040,0,M
14145,2023,SE,Computer Vision Software Engineer,53984,100,L
14146,2023,EN,Data Scientist,110000,50,S
14147,2023,SE,Data Engineer,128000,0,M
14148,2023,SE,Data Engineer,81500,0,M
14149,2023,MI,Data Engineer,67672,100,M
14150,2023,MI,Data Engineer,63980,100,M
14151,2023,MI,Data Analyst,61520,0,M
14152,2023,MI,Data Analyst,55368,0,M
14153,2023,EX,Data Engineer,284000,100,M
14154,2023,EX,Data Engineer,236000,100,M
14155,2023,SE,Research Scientist,248100,0,M
14156,2023,SE,Research Scientist,145900,0,M
14157,2023,SE,Research Engineer,155850,0,M
14158,2023,SE,Research Engineer,102544,0,M
14159,2023,MI,Data Scientist,151410,100,M
14160,2023,MI,Data Scientist,115360,100,M
14161,2023,MI,Data Engineer,66940,100,M
14162,2023,MI,Data Engineer,59382,100,M
14163,2023,SE,Director of Data Science,125948,50,M
14164,2023,SE,Azure Data Engineer,100000,50,L
14165,2023,SE,Data Scientist,250000,0,M
14166,2023,SE,Data Scientist,162500,0,M
14167,2023,SE,Data Scientist,185000,0,M
14168,2023,SE,Data Scientist,120250,0,M
14169,2023,EN,Data Engineer,26992,100,L
14170,2022,EN,Data Scientist,180000,100,M
14171,2023,MI,Research Scientist,85000,0,M
14172,2023,MI,Research Scientist,70000,0,M
14173,2023,SE,BI Developer,135000,100,M
14174,2023,SE,BI Developer,100000,100,M
14175,2023,EX,Data Analytics Manager,155000,0,M
14176,2023,EX,Data Analytics Manager,140000,0,M
14177,2023,SE,Machine Learning Engineer,204500,0,M
14178,2023,SE,Machine Learning Engineer,142200,0,M
14179,2023,SE,Data Engineer,226700,0,M
14180,2023,SE,Data Engineer,133300,0,M
14181,2023,SE,Data Scientist,225000,100,M
14182,2023,SE,Data Scientist,156400,100,M
14183,2023,SE,Data Engineer,163800,0,M
14184,2023,SE,Data Engineer,126000,0,M
14185,2023,SE,Machine Learning Engineer,163800,0,M
14186,2023,SE,Machine Learning Engineer,126000,0,M
14187,2023,SE,ML Engineer,220000,0,M
14188,2023,SE,ML Engineer,150000,0,M
14189,2023,SE,Data Engineer,145000,0,M
14190,2023,SE,Data Engineer,115000,0,M
14191,2023,SE,Data Analytics Manager,204500,0,M
14192,2023,SE,Data Analytics Manager,138900,0,M
14193,2023,MI,Data Engineer,162500,0,M
14194,2023,MI,Data Engineer,130000,0,M
14195,2023,SE,Data Engineer,150000,100,M
14196,2023,SE,Data Engineer,107000,100,M
14197,2023,EX,Data Engineer,175000,0,M
14198,2023,EX,Data Engineer,110000,0,M
14199,2023,SE,Data Engineer,226700,0,M
14200,2023,SE,Data Engineer,133300,0,M
14201,2023,SE,Data Engineer,252000,0,M
14202,2023,SE,Data Engineer,129000,0,M
14203,2023,SE,Machine Learning Engineer,150000,0,M
14204,2023,SE,Machine Learning Engineer,125000,0,M
14205,2023,SE,Data Engineer,252000,0,M
14206,2023,SE,Data Engineer,129000,0,M
14207,2023,SE,Data Scientist,225000,0,M
14208,2023,SE,Data Scientist,156400,0,M
14209,2022,MI,Research Scientist,23000,100,L
14210,2023,MI,Machine Learning Engineer,110000,100,L
14211,2023,SE,Data Engineer,265000,100,M
14212,2023,SE,Data Engineer,182750,100,M
14213,2023,MI,Data Analyst,130000,0,M
14214,2023,MI,Data Analyst,100000,0,M
14215,2023,SE,Data Analyst,153600,0,M
14216,2023,SE,Data Analyst,106800,0,M
14217,2023,SE,Data Engineer,137500,0,M
14218,2023,SE,Data Engineer,81500,0,M
14219,2023,EX,Head of Data Science,314100,0,M
14220,2023,EX,Head of Data Science,195800,0,M
14221,2023,SE,Applied Scientist,205000,0,M
14222,2023,SE,Applied Scientist,180000,0,M
14223,2023,SE,Data Scientist,165000,100,M
14224,2023,SE,Data Scientist,144000,100,M
14225,2023,EN,BI Developer,160000,0,M
14226,2023,EN,BI Developer,100000,0,M
14227,2023,EX,Data Engineer,200000,0,M
14228,2023,EX,Data Engineer,145000,0,M
